chain,cinema_id,state_code,city_id,method,distance_km,name
cinepolis,cinepolis-las-americas-veracruz,30,veracruz,polygon,0.0,Las Américas Veracruz
cinepolis,cinepolis-las-americas-villahermosa,27,villahermosa,polygon,0.0,Las Américas Villahermosa
cinepolis,cinepolis-las-antenas-cdmx,09,cdmx,polygon,0.0,Las Antenas
cinepolis,cinepolis-las-flores-pinotepa-pinotepa-nacional,20,pinotepa-nacional,polygon,0.0,Las Flores Pinotepa
cinepolis,cinepolis-las-misiones-cd-juarez,08,cd-juarez,polygon,0.0,Las Misiones
cinepolis,cinepolis-las-palmas-huauchinango,21,huauchinango,polygon,0.0,Las Palmas Huauchinango
cinepolis,cinepolis-las-tiendas-cancun,23,cancun,polygon,0.0,Las Tiendas Cancún
cinepolis,cinepolis-las-torres-guadalajara,14,guadalajara,polygon,0.0,Las Torres
cinepolis,cinepolis-leon,11,leon,polygon,0.0,León
cinepolis,cinepolis-los-angeles-tuxtepec-tuxtepec,20,tuxtepec,polygon,0.0,Los Ángeles Tuxtepec
cinepolis,cinepolis-los-cedros-jiutepec,17,jiutepec,polygon,0.0,Los Cedros Jiutepec
cinepolis,cinepolis-luna-parc-perinorte-cuautitlan,15,perinorte-cuautitlan,polygon,0.0,Luna Parc
cinepolis,cinepolis-macro-plaza-san-luis-potosi,24,san-luis-potosi,polygon,0.0,Macro Plaza San Luis Potosí
cinepolis,cinepolis-macroplaza-del-mar-ensenada,02,ensenada,polygon,0.0,Macroplaza del Mar
cinepolis,cinepolis-magdalena-magdalena-de-kino,26,magdalena-de-kino,polygon,0.0,Magdalena
cinepolis,cinepolis-magno-centro-interlomas-cdmx,15,cdmx,polygon,0.0,Magno Centro Interlomas
cinepolis,cinepolis-matamoros-matamoros-coahuila,05,matamoros-coahuila,polygon,0.0,Matamoros
cinepolis,cinepolis-merida-altabrisa,31,merida,polygon,0.0,Mérida Altabrisa
cinepolis,cinepolis-mexico-nuevo-laredo,28,nuevo-laredo,polygon,0.0,México Nuevo Laredo
cinepolis,cinepolis-miramontes-cdmx,09,cdmx,polygon,0.0,Miramontes
cinepolis,cinepolis-mitikah-cdmx,09,cdmx,polygon,0.0,Mítikah
cinepolis,cinepolis-moraleda-atlixco-puebla,21,puebla,polygon,0.0,Moraleda Atlixco
cinepolis,cinepolis-morelia-centro,16,morelia,polygon,0.0,Morelia Centro
cinepolis,cinepolis-morelia-rio,16,morelia,polygon,0.0,Morelia Río
cinepolis,cinepolis-multicenter-el-salto-guadalajara,14,guadalajara,polygon,0.0,Multicenter El Salto
cinepolis,cinepolis-multiplaza-del-valle-tlajomulco,14,tlajomulco,polygon,0.0,Multiplaza del Valle Tlajomulco
cinepolis,cinepolis-multiplaza-puerto-aventuras,23,puerto-aventuras,polygon,0.0,Multiplaza Puerto Aventuras
cinepolis,cinepolis-multiplaza-real-tamaulipas-tampico,28,tampico,polygon,0.0,Multiplaza Real Tampico
cinepolis,cinepolis-muzquiz,05,muzquiz,polygon,0.0,Muzquiz
cinepolis,cinepolis-neza-cd-jardin-cd-nezahualcoyotl,15,cd-nezahualcoyotl,polygon,0.0,Neza Cd. Jardín
cinepolis,cinepolis-nezahualcoyotl-cd-nezahualcoyotl,15,cd-nezahualcoyotl,polygon,0.0,Nezahualcóyotl
cinepolis,cinepolis-nezahualcoyotl-norte-cd-nezahualcoyotl,15,cd-nezahualcoyotl,polygon,0.0,Nezahualcóyotl Norte
cinepolis,cinepolis-nogales-mall,26,nogales,polygon,0.0,Nogales Mall
cinepolis,cinepolis-nuevo-mexicali,02,mexicali,polygon,0.0,Nuevo Mexicali
cinepolis,cinepolis-nuevo-sur-monterrey,19,monterrey,polygon,0.0,Nuevo Sur
cinepolis,cinepolis-oasis-coyoacan-cdmx,09,cdmx,polygon,0.0,Oasis Coyoacán
cinepolis,cinepolis-oaxaca,20,oaxaca,polygon,0.0,Oaxaca
cinepolis,cinepolis-oblatos-guadalajara,14,guadalajara,polygon,0.0,Oblatos
cinepolis,cinepolis-ometepec,12,ometepec,polygon,0.0,Ometepec
cinepolis,cinepolis-pabellon-cuemanco-cdmx,09,cdmx,polygon,0.0,Pabellón Cuemanco
cinepolis,cinepolis-pabellon-guadalajara,14,guadalajara,polygon,0.0,Pabellón Guadalajara
cinepolis,cinepolis-pabellon-rio-de-los-remedios-cdmx,15,cdmx,polygon,0.0,Pabellón Río de los Remedios
cinepolis,cinepolis-pabellon-rosarito,02,rosarito,polygon,0.0,Pabellón Rosarito
cinepolis,cinepolis-pablo-livas-monterrey,19,monterrey,polygon,0.0,Pablo Livas Monterrey
cinepolis,cinepolis-parque-celaya,11,celaya,polygon,0.0,Parque Celaya
cinepolis,cinepolis-parque-jardin-azcapotzalco-cdmx,09,cdmx,polygon,0.0,Parque Jardín Azcapotzalco
cinepolis,cinepolis-parque-puebla,21,puebla,polygon,0.0,Parque Puebla
cinepolis,cinepolis-parque-tepeyac-cdmx,09,cdmx,polygon,0.0,Parque Tepeyac
cinepolis,cinepolis-parque-toreo-cdmx,15,cdmx,polygon,0.0,Parque Toreo
cinepolis,cinepolis-paseo-2000-tijuana,02,tijuana,polygon,0.0,Paseo 2000
cinepolis,cinepolis-paseo-acoxpa-cdmx,09,cdmx,polygon,0.0,Paseo Acoxpa
cinepolis,cinepolis-paseo-central-chihuahua,08,chihuahua,polygon,0.0,Paseo Central
cinepolis,cinepolis-paseo-chapultepec-tijuana,02,tijuana,polygon,0.0,Paseo Chapultepec
cinepolis,cinepolis-paseo-cunduacan,27,cunduacan,polygon,0.0,Paseo Cunduacán
cinepolis,cinepolis-paseo-del-rio-san-juan-del-rio,22,san-juan-del-rio,polygon,0.0,Paseo del Río
cinepolis,cinepolis-paseo-dolores-dolores-hidalgo,11,dolores-hidalgo,polygon,0.0,Paseo Dolores
cinepolis,cinepolis-paseo-fundadores-montemorelos,19,montemorelos,polygon,0.0,Paseo Fundadores
cinepolis,cinepolis-paseo-interlomas-cdmx,15,cdmx,polygon,0.0,Paseo Interlomas
cinepolis,cinepolis-paseo-la-fe-monterrey,19,monterrey,polygon,0.0,Paseo La Fe
cinepolis,cinepolis-paseo-la-paz,03,la-paz,polygon,0.0,Paseo La Paz
cinepolis,cinepolis-paseo-molino-toluca,15,toluca,polygon,0.0,Paseo Molino
cinepolis,cinepolis-paseo-monclova,05,monclova,polygon,0.0,Paseo Monclova
cinepolis,cinepolis-paseo-morelos-leon,11,leon,polygon,0.0,Paseo Morelos
cinepolis,cinepolis-paseo-nueva-espana-chihuahua,08,chihuahua,polygon,0.0,Paseo Nueva España
cinepolis,cinepolis-paseo-reforma-nuevo-laredo,28,nuevo-laredo,polygon,0.0,Paseo Reforma
cinepolis,cinepolis-paseo-san-francisco-san-francisco-del-rincon,11,san-francisco-del-rincon,polygon,0.0,Paseo San Francisco
cinepolis,cinepolis-paseo-san-isidro-culiacan,25,culiacan,polygon,0.0,Paseo San Isidro
cinepolis,cinepolis-paseo-villalta-saltillo,05,saltillo,polygon,0.0,Paseo Villalta
cinepolis,cinepolis-paso-limon-tuxtla-gutierrez,07,tuxtla-gutierrez,polygon,0.0,Paso Limón
cinepolis,cinepolis-patio-acapulco,12,acapulco,polygon,0.0,Patio Acapulco
cinepolis,cinepolis-patio-ayotla-chalco-ixtapaluca,15,chalco-ixtapaluca,polygon,0.0,Patio Ayotla
cinepolis,cinepolis-patio-lincoln-sendero-lincoln-monterrey,19,monterrey,polygon,0.0,Patio Lincoln (Sendero Lincoln)
cinepolis,cinepolis-patio-santa-fe-cdmx,09,cdmx,polygon,0.0,Patio Santa Fe
cinepolis,cinepolis-patio-tlalpan-cdmx,09,cdmx,polygon,0.0,Patio Tlalpan
cinepolis,cinepolis-patio-universidad-cdmx,09,cdmx,polygon,0.0,Patio Universidad
cinepolis,cinepolis-patzcuaro,16,patzcuaro,polygon,0.0,Pátzcuaro
cinepolis,cinepolis-pedregal-atizapan-cdmx,15,cdmx,polygon,0.0,Pedregal Atizapán
cinepolis,cinepolis-penaflor-queretaro,22,queretaro,polygon,0.0,Peñaflor
cinepolis,cinepolis-perinorte-perinorte-cuautitlan,15,perinorte-cuautitlan,polygon,0.0,Perinorte
cinepolis,cinepolis-perisur-cdmx,09,cdmx,polygon,0.0,Perisur
cinepolis,cinepolis-pesqueria-nuevo-leon-monterrey,19,monterrey,polygon,0.0,Pesquería Nuevo León
cinepolis,cinepolis-pie-de-la-cuesta,12,acapulco,polygon,0.0,Pie de la Cuesta
cinepolis,cinepolis-pinocelli-cd-juarez,08,cd-juarez,polygon,0.0,Pinocelli
cinepolis,cinepolis-playas-tijuana,02,tijuana,polygon,0.0,Playas
cinepolis,cinepolis-plaza-aeropuerto-cdmx,09,cdmx,polygon,0.0,Plaza Aeropuerto
cinepolis,cinepolis-plaza-agora-uruapan,16,uruapan,polygon,0.0,Plaza Ágora Uruapan
cinepolis,cinepolis-plaza-ana-zamora,16,zamora,polygon,0.0,Plaza Ana
cinepolis,cinepolis-plaza-aragon-ecatepec,15,ecatepec,polygon,0.0,Plaza Aragón
cinepolis,cinepolis-plaza-areno-cd-juarez,08,cd-juarez,polygon,0.0,Plaza Areno
cinepolis,cinepolis-plaza-azahares-culiacan,25,culiacan,polygon,0.0,Plaza Azahares
cinepolis,cinepolis-plaza-bella-pachuca,13,pachuca,polygon,0.0,Plaza Bella
cinepolis,cinepolis-plaza-cadereyta,19,cadereyta,polygon,0.0,Plaza Cadereyta
cinepolis,cinepolis-plaza-camargo,08,camargo,polygon,0.0,Plaza Camargo
cinepolis,cinepolis-plaza-campestre-cd-victoria,28,cd-victoria,polygon,0.0,Plaza Campestre
cinepolis,cinepolis-plaza-cantera-aguamilpa-tepic,18,tepic,polygon,0.0,Plaza Cantera Aguamilpa
cinepolis,cinepolis-plaza-carso-cdmx,09,cdmx,polygon,0.0,Plaza Carso
cinepolis,cinepolis-plaza-centella-cuautitlan-perinorte-cuautitlan,15,perinorte-cuautitlan,polygon,0.0,Plaza Centella Cuautitlán
cinepolis,cinepolis-plaza-centenario-mexicali,02,mexicali,polygon,0.0,Plaza Centenario
cinepolis,cinepolis-plaza-central-cdmx,09,cdmx,polygon,0.0,Plaza Central
cinepolis,cinepolis-plaza-chedraui-tlajomulco,14,tlajomulco,polygon,0.0,Plaza Chedraui Tlajomulco
cinepolis,cinepolis-plaza-chilpancingo,12,chilpancingo,polygon,0.0,Plaza Chilpancingo
cinepolis,cinepolis-plaza-chimalhuacan,15,chimalhuacan,polygon,0.0,Plaza Chimalhuacán
cinepolis,cinepolis-plaza-cibeles-irapuato,11,irapuato,polygon,0.0,Plaza Cibeles
cinepolis,cinepolis-plaza-citadina-reynosa,28,reynosa,polygon,0.0,Plaza Citadina
cinepolis,cinepolis-plaza-citadina-san-luis-san-luis-potosi,24,san-luis-potosi,polygon,0.0,Plaza Citadina San Luis
cinepolis,cinepolis-plaza-comercial-apizaco,29,apizaco,polygon,0.0,Plaza Comercial Apizaco
cinepolis,cinepolis-plaza-crystal-atizapan-cdmx,15,cdmx,polygon,0.0,Plaza Crystal Atizapán
cinepolis,cinepolis-plaza-crystal-paraiso,27,paraiso,polygon,0.0,Plaza Crystal Paraíso
cinepolis,cinepolis-plaza-crystal-puebla,21,puebla,polygon,0.0,Plaza Crystal Puebla
cinepolis,cinepolis-plaza-crystal-tuxpan,30,tuxpan,polygon,0.0,Plaza Crystal Tuxpan
cinepolis,cinepolis-plaza-crystal-xalapa,30,xalapa,polygon,0.0,Plaza Crystal Xalapa
cinepolis,cinepolis-plaza-cuitlahuac-cdmx,09,cdmx,polygon,0.0,Plaza Cuitláhuac
cinepolis,cinepolis-plaza-de-hierro-navojoa,20,navojoa,polygon,0.0,Plaza de Hierro Navojoa
cinepolis,cinepolis-plaza-del-parque-queretaro,22,queretaro,polygon,0.0,Plaza del Parque
cinepolis,cinepolis-plaza-del-puerto-veracruz,30,veracruz,polygon,0.0,Plaza del Puerto
cinepolis,cinepolis-plaza-deportiva-villahermosa,27,villahermosa,polygon,0.0,Plaza Deportiva
cinepolis,cinepolis-plaza-eden-teziutlan-teziutlan-puebla,21,teziutlan-puebla,polygon,0.0,Plaza Edén Teziutlán
cinepolis,cinepolis-plaza-el-dorado-san-luis-potosi,24,san-luis-potosi,polygon,0.0,Plaza El Dorado
cinepolis,cinepolis-plaza-el-prado-tarimbaro-morelia,16,morelia,polygon,0.0,El Prado Morelia
cinepolis,cinepolis-plaza-emiliano-zapata,17,emiliano-zapata,polygon,0.0,Plaza Emiliano Zapata
cinepolis,cinepolis-plaza-fiesta-matamoros-tamaulipas,28,matamoros-tamaulipas,polygon,0.0,Plaza Fiesta
cinepolis,cinepolis-plaza-kukulcan-merida,31,merida,polygon,0.0,Plaza Kukulcán
cinepolis,cinepolis-plaza-la-canada-huehuetoca,15,huehuetoca,polygon,0.0,Plaza La Cañada
cinepolis,cinepolis-plaza-las-americas-cancun,23,cancun,polygon,0.0,Plaza Las Américas Cancún
cinepolis,cinepolis-plaza-las-americas-merida,31,merida,polygon,0.0,Plaza Las Américas Mérida
cinepolis,cinepolis-plaza-las-americas-queretaro,22,queretaro,polygon,0.0,Plaza Las Américas Querétaro
cinepolis,cinepolis-plaza-las-americas-tuxtla-gutierrez,07,tuxtla-gutierrez,polygon,0.0,Plaza Las Américas Tuxtla Gutiérrez
cinepolis,cinepolis-plaza-las-americas-xalapa,30,xalapa,polygon,0.0,Plaza Las Américas Xalapa
cinepolis,cinepolis-plaza-las-flores-comitan,07,comitan,polygon,0.0,Plaza Las Flores Comitán
cinepolis,cinepolis-plaza-las-flores-palenque,07,palenque-chiapas,polygon,0.0,Plaza Las Flores Palenque
cinepolis,cinepolis-plaza-las-flores-tonala,07,tonala,polygon,0.0,Plaza Las Flores
cinepolis,cinepolis-plaza-las-flores-villaflores,07,villaflores,polygon,0.0,Plaza Las Flores Villaflores
cinepolis,cinepolis-plaza-leones-coahuila,05,sabinas-coahuila,polygon,0.0,Plaza Leones
cinepolis,cinepolis-plaza-loreto-puebla,21,puebla,polygon,0.0,Plaza Loreto
cinepolis,cinepolis-plaza-madero-parras-de-la-fuente-,05,parras-de-la-fuente-,polygon,0.0,Plaza Madero
cinepolis,cinepolis-plaza-marina-ensenada,02,ensenada,polygon,0.0,Plaza Marina
cinepolis,cinepolis-plaza-mexico-guadalajara,14,guadalajara,polygon,0.0,Plaza México
cinepolis,cinepolis-plaza-minatitlan,30,minatitlan,polygon,0.0,Plaza Minatitlán
cinepolis,cinepolis-plaza-monarca-tijuana,02,tijuana,polygon,0.0,Plaza Monarca
cinepolis,cinepolis-plaza-museo-xalapa,30,xalapa,polygon,0.0,Plaza Museo
cinepolis,cinepolis-plaza-nazas-torreon,05,torreon,polygon,0.0,Plaza Nazas
cinepolis,cinepolis-plaza-nogales-nuevo-casas-grandes,08,nuevo-casas-grandes,polygon,0.0,Plaza Nogales
cinepolis,cinepolis-plaza-oriente-cdmx,09,cdmx,polygon,0.0,Plaza Oriente
cinepolis,cinepolis-plaza-paseo-akia-apatzingan,16,apatzingan,polygon,0.0,Plaza Paseo Akia Apatzingán
cinepolis,cinepolis-plaza-paseo-poniente-morelia,16,morelia,polygon,0.0,Plaza Paseo Poniente
cinepolis,cinepolis-plaza-periferico-reynosa,28,reynosa,polygon,0.0,Plaza Periférico
cinepolis,cinepolis-plaza-portal-d10-cuernavaca,17,cuernavaca,polygon,0.0,Plaza Portal D10
cinepolis,cinepolis-plaza-pradea-valsequillo-puebla,21,puebla,polygon,0.0,Plaza Pradea Valsequillo
cinepolis,cinepolis-plaza-puerta-cozumel,23,cozumel,polygon,0.0,Plaza Puerta Cozumel
cinepolis,cinepolis-plaza-rio-nilo-guadalajara,14,guadalajara,polygon,0.0,Plaza Río Nilo
cinepolis,cinepolis-plaza-rio-tijuana,02,tijuana,polygon,0.0,Plaza Río
cinepolis,cinepolis-plaza-san-diego-puebla,21,puebla,polygon,0.0,Plaza San Diego
cinepolis,cinepolis-plaza-san-francisco-cd-hidalgo,16,cd-hidalgo,polygon,0.0,Plaza San Francisco
cinepolis,cinepolis-plaza-san-luis-san-luis-potosi,24,san-luis-potosi,polygon,0.0,Plaza San Luis
cinepolis,cinepolis-plaza-san-pedro-mexicali,02,mexicali,polygon,0.0,Plaza San Pedro Mexicali
cinepolis,cinepolis-plaza-santa-cecilia,30,coatepec,polygon,0.0,MC Plaza Santa Cecilia
cinepolis,cinepolis-plaza-santiago-monterrey,19,monterrey,polygon,0.0,Plaza Santiago
cinepolis,cinepolis-plaza-sayula-sayula-jalisco,14,sayula-jalisco,polygon,0.0,Plaza Sayula
cinepolis,cinepolis-plaza-sendero-las-torres-cd-juarez,08,cd-juarez,polygon,0.0,Plaza Sendero Las Torres
cinepolis,cinepolis-plaza-sendero-san-luis-potosi,24,san-luis-potosi,polygon,0.0,Plaza Sendero San Luis Potosí
cinepolis,cinepolis-plaza-shangri-la-cordoba,30,cordoba,polygon,0.0,Plaza Shangri-La
cinepolis,cinepolis-plaza-tepeyac-cdmx,09,cdmx,polygon,0.0,Plaza Tepeyac
cinepolis,cinepolis-plaza-tlatelolco-cdmx,09,cdmx,polygon,0.0,Plaza Tlatelolco
cinepolis,cinepolis-plaza-valle-orizaba,30,orizaba,polygon,0.0,Plaza Valle Orizaba
cinepolis,cinepolis-plaza-vertice-tlaxcala,29,tlaxcala,polygon,0.0,Plaza Vértice Tlaxcala
cinepolis,cinepolis-poliforum-tuxtla-gutierrez,07,tuxtla-gutierrez,polygon,0.0,Poliforum
cinepolis,cinepolis-portal-centenario-cdmx,09,cdmx,polygon,0.0,Portal Centenario
cinepolis,cinepolis-portal-churubusco-cdmx,09,cdmx,polygon,0.0,Portal Churubusco
cinepolis,cinepolis-portal-san-angel-cdmx,09,cdmx,polygon,0.0,Portal San Ángel
cinepolis,cinepolis-portal-veracruz,30,veracruz,polygon,0.0,Portal Veracruz
cinepolis,cinepolis-puerta-aragon-cdmx,09,cdmx,polygon,0.0,Puerta Aragón
cinepolis,cinepolis-puerta-huatulco-huatulco,20,huatulco,polygon,0.0,Puerta Huatulco
cinepolis,cinepolis-puerta-tlatelolco-cdmx,09,cdmx,polygon,0.0,Puerta Tlatelolco
cinepolis,cinepolis-puerto-cancun,23,cancun,polygon,0.0,Puerto Cancún
cinepolis,cinepolis-puerto-penasco-puerto-penasco,26,puerto-penasco-,polygon,0.0,Puerto Peñasco
cinepolis,cinepolis-puerto-vallarta,14,puerto-vallarta,polygon,0.0,Puerto Vallarta
cinepolis,cinepolis-punta-anahuac-mexicali,02,mexicali,polygon,0.0,Punta Anáhuac
cinepolis,cinepolis-punta-lakin-cancun,23,cancun,polygon,0.0,Punta Lakin
cinepolis,cinepolis-punto-atizapan-cdmx,15,cdmx,polygon,0.0,Punto Atizapán
cinepolis,cinepolis-punto-bahia-manzanillo,06,manzanillo,polygon,0.0,Punto Bahía
cinepolis,cinepolis-punto-la-gloria-tepatitlan,14,tepatitlan,polygon,0.0,Punto La Gloria
cinepolis,cinepolis-punto-los-mochis,25,los-mochis,polygon,0.0,Punto Los Mochis
cinepolis,cinepolis-punto-oriente-guadalajara,14,guadalajara,polygon,0.0,Punto Oriente
cinepolis,cinepolis-punto-sur-guadalajara,14,guadalajara,polygon,0.0,Punto Sur
cinepolis,cinepolis-punto-valle-monterrey,19,monterrey,polygon,0.0,Punto Valle
cinepolis,cinepolis-ramos-arizpe,05,ramos-arizpe,polygon,0.0,Ramos Arizpe
cinepolis,cinepolis-real-center-guadalajara,14,guadalajara,polygon,0.0,Real Center
cinepolis,cinepolis-rio-blanco-orizaba,30,orizaba,polygon,0.0,Río Blanco
cinepolis,cinepolis-sahuayo,16,sahuayo,polygon,0.0,Sahuayo
cinepolis,cinepolis-salagua-manzanillo,06,manzanillo,polygon,0.0,Salagua
cinepolis,cinepolis-san-antonio-gomez-palacio,10,gomez-palacio,polygon,0.0,San Antonio Gomez Palacio
cinepolis,cinepolis-san-cristobal-san-cristobal-de-las-casas,07,san-cristobal-de-las-casas,polygon,0.0,San Cristóbal
cinepolis,cinepolis-san-fernando-colima,06,colima,polygon,0.0,San Fernando
cinepolis,cinepolis-san-jeronimo-puebla,21,puebla,polygon,0.0,San Jerónimo
cinepolis,cinepolis-san-joaquin-villahermosa,27,villahermosa,polygon,0.0,San Joaquín
cinepolis,cinepolis-san-jose-del-cabo-los-cabos,03,los-cabos,polygon,0.0,San José del Cabo
cinepolis,cinepolis-san-luis-rio-colorado-san-l-rio-colorado,26,san-l-rio-colorado,polygon,0.0,San Luis Río Colorado
cinepolis,cinepolis-san-miguel-izcalli-perinorte-cuautitlan,15,perinorte-cuautitlan,polygon,0.0,San Miguel Izcalli
cinepolis,cinepolis-san-pedro,05,san-pedro,polygon,0.0,San Pedro
cinepolis,cinepolis-san-roque-monterrey,19,monterrey,polygon,0.0,San Roque
cinepolis,cinepolis-san-sebastian-puebla,21,puebla,polygon,0.0,San Sebastián
cinepolis,cinepolis-san-vicente-las-palmas-nuevo-vallarta,18,nuevo-vallarta,polygon,0.0,San Vicente Las Palmas
cinepolis,cinepolis-santa-rosa-mazatlan,25,mazatlan,polygon,0.0,Santa Rosa
cinepolis,cinepolis-santiago-tianguistenco-santiago-tianguistenco-de-galeana,15,santiago-tianguistenco-de-galeana,polygon,0.0,Santiago Tianguistenco
cinepolis,cinepolis-satelite-cdmx,15,cdmx,polygon,0.0,Satélite
cinepolis,cinepolis-sendero-apodaca-monterrey,19,monterrey,polygon,0.0,Sendero Apodaca
cinepolis,cinepolis-sendero-ciudad-juarez-cd-juarez,08,cd-juarez,polygon,0.0,Sendero Ciudad Juárez
cinepolis,cinepolis-sendero-ecatepec,15,ecatepec,polygon,0.0,Sendero Ecatepec
cinepolis,cinepolis-sendero-ensenada,02,ensenada,nearest,0.91,Sendero Ensenada
cinepolis,cinepolis-sendero-ganadera-culiacan,25,culiacan,polygon,0.0,Sendero Ganadera Culiacán
cinepolis,cinepolis-sendero-hermosillo,26,hermosillo,polygon,0.0,Sendero Hermosillo
cinepolis,cinepolis-sendero-ixtapaluca-chalco-ixtapaluca,15,chalco-ixtapaluca,polygon,0.0,Sendero Ixtapaluca
cinepolis,cinepolis-sendero-jabil-chihuahua,08,chihuahua,polygon,0.0,Sendero Jabil Chihuahua
cinepolis,cinepolis-sendero-la-fe-monterrey,19,monterrey,polygon,0.0,Sendero la Fe
cinepolis,cinepolis-sendero-los-mochis,25,los-mochis,polygon,0.0,Sendero Los Mochis
cinepolis,cinepolis-sendero-matamoros-matamoros-tamaulipas,28,matamoros-tamaulipas,polygon,0.0,Sendero Matamoros
cinepolis,cinepolis-sendero-merida,31,merida,polygon,0.0,Sendero Mérida
cinepolis,cinepolis-sendero-mexicali,02,mexicali,polygon,0.0,Sendero Mexicali
cinepolis,cinepolis-sendero-monterrey,19,monterrey,polygon,0.0,Sendero Monterrey
cinepolis,cinepolis-sendero-obregon-cd-obregon,26,cd-obregon,polygon,0.0,Sendero Obregón
cinepolis,cinepolis-sendero-queretaro,22,queretaro,polygon,0.0,Sendero Querétaro
cinepolis,cinepolis-sendero-saltillo,05,saltillo,polygon,0.0,Sendero Saltillo
cinepolis,cinepolis-sendero-saltillo-sur,05,saltillo,polygon,0.0,Sendero Saltillo Sur
cinepolis,cinepolis-sendero-santa-catarina-monterrey,19,monterrey,polygon,0.0,Sendero Santa Catarina
cinepolis,cinepolis-sendero-tijuana,02,tijuana,polygon,0.0,Sendero Tijuana
cinepolis,cinepolis-sendero-toluca,15,toluca,polygon,0.0,Sendero Toluca
cinepolis,cinepolis-sendero-valle-de-chalco-chalco-ixtapaluca,15,chalco-ixtapaluca,polygon,0.0,Sendero Valle de Chalco
cinepolis,cinepolis-sendero-villahermosa,27,villahermosa,polygon,0.0,Sendero Villahermosa
cinepolis,cinepolis-sentura-tlalnepantla-cdmx,15,cdmx,polygon,0.0,Sentura Tlalnepantla
cinepolis,cinepolis-sentura-zamora,16,zamora,polygon,0.0,Sentura Zamora
cinepolis,cinepolis-solaz-plaza-temixco,17,temixco,polygon,0.0,Solaz Plaza (Temixco)
cinepolis,cinepolis-solidaridad-monterrey,19,monterrey,polygon,0.0,Solidaridad
cinepolis,cinepolis-sur-aguascalientes,01,aguascalientes,polygon,0.0,Sur Aguascalientes
cinepolis,cinepolis-tampico,28,tampico,polygon,0.0,Tampico
cinepolis,cinepolis-tangamanga-san-luis-potosi,24,san-luis-potosi,polygon,0.0,Tangamanga
cinepolis,cinepolis-tapachula,07,tapachula,polygon,0.0,Tapachula
cinepolis,cinepolis-tecamac,15,tecamac,polygon,0.0,Tecámac
cinepolis,cinepolis-tecate,02,tecate,polygon,0.0,Tecate
cinepolis,cinepolis-tecoman,06,tecoman,polygon,0.0,Tecomán
cinepolis,cinepolis-tehuacan,21,tehuacan,polygon,0.0,Tehuacán
cinepolis,cinepolis-teleferico-mexicable-ecatepec,15,ecatepec,polygon,0.0,Teleférico Mexicable
cinepolis,cinepolis-tepeji-del-rio,13,tepeji-del-rio,polygon,0.0,Tepeji del Río
cinepolis,cinepolis-tezozomoc-chalco-ixtapaluca,15,chalco-ixtapaluca,polygon,0.0,Tezozómoc
cinepolis,cinepolis-the-harbor-merida,31,merida,polygon,0.0,The Harbor Mérida
cinepolis,cinepolis-the-shoppes-la-paz,03,la-paz,polygon,0.0,The Shoppes
cinepolis,cinepolis-tizayuca,13,tizayuca,polygon,0.0,Tizayuca
cinepolis,cinepolis-tolsa-guadalajara,14,guadalajara,polygon,0.0,Tolsá
cinepolis,cinepolis-torres-lindavista-cdmx,09,cdmx,polygon,0.0,Torres Lindavista
cinepolis,cinepolis-town-center-el-rosario-cdmx,09,cdmx,polygon,0.0,Town Center El Rosario
cinepolis,cinepolis-town-center-nicolas-romero-cdmx,15,cdmx,polygon,0.0,Town Center Nicolás Romero
cinepolis,cinepolis-town-center-zumpango-tecamac,15,tecamac,polygon,0.0,Town Center Zumpango
cinepolis,cinepolis-universidad-cdmx,09,cdmx,polygon,0.0,Universidad
cinepolis,cinepolis-uruapan-plaza-500,16,uruapan,polygon,0.0,Uruapan Plaza 500
cinepolis,cinepolis-valle-soleado-monterrey,19,monterrey,polygon,0.0,Valle Soleado Monterrey
cinepolis,cinepolis-velaria-mall-aguascalientes,01,aguascalientes,polygon,0.0,Velaria Mall
cinepolis,cinepolis-vertice-pachuca,13,pachuca,polygon,0.0,Vértice Pachuca
cinepolis,cinepolis-via-vallejo-cdmx,09,cdmx,polygon,0.0,Via Vallejo
cinepolis,cinepolis-viaducto-cdmx,09,cdmx,polygon,0.0,Viaducto
cinepolis,cinepolis-villahermosa,27,villahermosa,polygon,0.0,Villahermosa
cinepolis,cinepolis-villas-del-sol-playa-del-carmen,23,playa-del-carmen,polygon,0.0,Villas del Sol
cinepolis,cinepolis-vip-altama-tampico,28,tampico,polygon,0.0,Altama
cinepolis,cinepolis-vip-altaria-aguascalientes,01,aguascalientes,polygon,0.0,Altaria
cinepolis,cinepolis-vip-andares-guadalajara,14,guadalajara,polygon,0.0,Andares
cinepolis,cinepolis-vip-angelopolis-puebla,21,puebla,polygon,0.0,Angelópolis
cinepolis,cinepolis-vip-antea-queretaro,22,queretaro,polygon,0.0,Antea Querétaro
cinepolis,cinepolis-vip-avanta-gardens-monterrey,19,monterrey,polygon,0.0,Avanta Gardens
cinepolis,cinepolis-vip-centro-comercial-altacia-leon,11,leon,polygon,0.0,Centro Comercial Altacia
cinepolis,cinepolis-vip-cosmopol-coacalco,15,coacalco,polygon,0.0,Cosmopol
cinepolis,cinepolis-vip-cuatro-caminos-torreon,05,torreon,polygon,0.0,Cuatro Caminos
cinepolis,cinepolis-vip-cuernavaca,17,cuernavaca,polygon,0.0,Galerías Cuernavaca
